Store_ID,Product_ID,Best_Model_1,Best1_MAE_Sales,Best1_RMSE_Sales,Best1_MAPE_Sales,Best1_R2_Sales,Best1_MAE_Profit,Best1_RMSE_Profit,Best1_MAPE_Profit,Best1_R2_Profit,Best_Model_2,Best2_MAE_Sales,Best2_RMSE_Sales,Best2_MAPE_Sales,Best2_R2_Sales,Best2_MAE_Profit,Best2_RMSE_Profit,Best2_MAPE_Profit,Best2_R2_Profit
5,11,RF,79.8531724137931,99.14556283392199,275.74829103963197,0.04835911694580208,4526.886744137932,6306.244865183048,275.74829103963197,0.2314217651978422,Prophet,80.46917815504125,100.81125376872244,284.2965694120896,0.0161145044279285,4640.08241384838,6506.635346187731,284.2965694120896,0.1818002209820333
5,12,RF,83.73724137931036,105.87211668996608,450.35062157615175,0.09870566168115935,5109.508710344828,6959.49108550268,450.35062157615175,0.3115935297982064,Prophet,84.30161079314517,104.30086749520444,479.7623601197658,0.1252593840280749,5184.080774899331,6879.488089566806,479.7623601197658,0.3273297449295015
5,13,Prophet,76.80884107363435,96.92121023843325,247.06460176942159,0.12460076901802375,4364.89584636391,6092.848297931057,247.06460176942159,0.3539260851706436,RF,81.70193103448275,99.21812705625784,297.21858643627456,0.08261728507686794,4583.550960689657,6311.996505357039,297.21858643627456,0.30661414755577876
5,14,Prophet,85.54205131234377,105.6656689319836,242.80234122481357,0.16804385213500295,4640.199964671283,6429.182610419314,242.80234122481357,0.3215270972725057,RF,92.75331034482758,113.55725046470371,253.90998100813485,0.03913503401001073,5085.672278620689,6929.819523352651,253.90998100813485,0.2117484508641233
5,15,Prophet,85.71399863323526,106.9191010463119,194.4856362865647,0.07899801543004903,5144.716866727035,7180.262120957086,194.4856362865647,0.2837189788180755,RF,86.91737931034483,109.53852119782746,207.87709316988222,0.03331781334981676,5187.42238,7288.221810363425,207.87709316988222,0.2620175914435585
5,16,Prophet,81.91783939278845,101.03345875201819,211.83152603289238,0.12776908968099399,4482.79968342176,6309.1344140159445,211.83152603289238,0.3754973986859791,RF,83.74041379310346,102.85126835755901,209.44391480836697,0.09610010646169542,4548.959566896552,6363.01078830032,209.44391480836697,0.364786073762447
5,17,Prophet,73.31752630303022,94.05066995224863,308.7015747960267,0.14207364838926462,3829.6868027544806,5423.617424816374,308.7015747960267,0.301883744673081,RF,75.69979310344829,98.68632317985416,325.59594398036705,0.055416929581006524,3953.312009655173,5649.531850034742,325.595943980367,0.24251405580224283
5,18,Prophet,77.80319792850158,97.22257338774678,299.90661599648104,0.14965190521650917,4391.357465809918,6082.963790484511,299.90661599648104,0.3875625688350879,GB,80.19654006085959,100.19778356812782,294.30660580995755,0.09681077444275121,4535.331528003605,6237.651168489949,294.30660580995755,0.35601844078435874
5,19,GB,86.06592569870033,106.59793033555798,234.760820617502,0.11515371276401187,4648.898889413859,6450.94993325015,234.760820617502,0.34155001331830603,RF,86.89944827586208,106.86514318974882,255.3771042375174,0.11071200080233723,4660.491342068965,6430.578181999456,255.3771042375174,0.34570214578970104
5,2,Prophet,73.04922711361257,92.63847584131912,161.23615870585718,0.1994224966927144,3898.5755666184577,5538.518535328892,161.23615870585718,0.4198632726955034,GB,76.17949514345287,96.39920824279932,170.07602969473658,0.13310297279690475,4008.5261447179187,5584.429926681274,170.07602969473658,0.41020535471207586
5,20,Prophet,91.74983304343726,113.72692556461969,424.32596027697434,0.08560571192355104,5364.748218535062,7377.571504780481,424.32596027697434,0.28519112351965237,RF,92.71172413793103,116.27427433325111,409.45783299273205,0.04418425038069462,5348.967077241378,7479.785829783518,409.45783299273205,0.265246932928215
5,3,RF,87.75075862068967,107.56257479510113,265.91522192737,0.1693679474475206,4822.87512,6571.930588870355,265.91522192737,0.3907584309327463,Prophet,89.94057641497358,113.98787348506335,245.54623029659325,0.06716762622383621,4760.95270530076,6558.835860173358,245.54623029659325,0.3931838689128624
5,4,GB,85.74561705959383,106.45242503214298,445.0208986177938,0.17431598391960124,4742.285462327045,6411.138479219912,445.0208986177938,0.3364881121802169,RF,86.86344827586207,106.97163932879431,459.03942611919905,0.16624190876939704,4823.8543013793105,6367.858408927119,459.03942611919905,0.3454162958271998
5,5,Prophet,73.53879780198221,90.98179855602744,152.31718238840412,0.2086457751363774,4149.980102875565,5857.539980599934,152.31718238840412,0.33821315953766784,GB,74.52625109421454,94.22299968547655,157.05839831057307,0.15125790521034843,4080.3519440886357,5800.145111157946,157.05839831057307,0.3511186048799365
5,6,Prophet,88.57954269600748,110.36246296107997,315.5628322829559,0.010940138467845806,4822.46246613224,6635.185999753847,315.56283228295587,0.14622373338101136,SARIMAX,88.61748592972997,109.13047183245254,328.396925580182,0.032898904697792,4695.46160944181,6189.667411827428,328.396925580182,0.25702790542758114
5,7,Prophet,77.61230741269708,98.78008623232198,513.3043301491508,0.15732506663523993,4056.4129343807986,5825.242102908448,513.3043301491508,0.38271469269178937,GB,81.59986356345664,103.75922758955029,634.0546746005823,0.07023170299634829,4250.121354940307,6195.668585430432,634.0546746005823,0.30171238746008644
5,8,RF,93.35806896551725,115.15340474700514,328.89396894448146,-0.024444125237438108,5037.148853793103,6756.132631504097,328.8939689444815,-0.0004975122324635262,Prophet,96.14637035198368,114.57423631023761,375.9305343545891,-0.014165078312934565,5359.48936769488,6971.553548469278,375.9305343545891,-0.06531689515930461
5,9,Prophet,84.0004610124833,100.41764171184708,383.4713159213963,0.0322567848130636,4840.2368104923435,6452.5867693185855,383.4713159213962,0.175721227988472,GB,86.59736503396358,106.40760866368068,417.7679301881776,-0.08663944530660461,4964.961091901607,6831.462892733562,417.7679301881776,0.07608113218104717
